Security Code,Security Name,Company Name,Ex Date,Purpose,Record Date,BC Start Date, BC End Date	,ND Start Date,ND End Date,Actual Payment Date
506943,JBCHEPHARM,JB Chemicals & Pharmaceuticals Ltd,21 Nov 2019,Buy Back of Shares ,22 Nov 2019,-,-,15 Nov 2019,21 Nov 2019,-
532899,KSCL,Kaveri Seed Company Ltd,21 Nov 2019,Buy Back of Shares ,22 Nov 2019,-,-,15 Nov 2019,21 Nov 2019,-
533286,MOIL,Moil Ltd,26 Nov 2019,Buy Back of Shares ,27 Nov 2019,-,-,20 Nov 2019,26 Nov 2019,-
532960,DHANI,Dhani Services Ltd,18 Dec 2019,Buy Back of Shares ,19 Dec 2019,-,-,12 Dec 2019,18 Dec 2019,-
540975,ASTERDM,Aster DM Healthcare Ltd,23 Jan 2020,Buy Back of Shares ,24 Jan 2020,-,-,17 Jan 2020,23 Jan 2020,-
540205,AVL,Aditya Vision Ltd,11 Feb 2020,Buy Back of Shares ,12 Feb 2020,-,-,05 Feb 2020,11 Feb 2020,-
500413,THOMASCOOK,Thomas Cook (India) Ltd,05 Mar 2020,Buy Back of Shares ,07 Mar 2020,-,-,02 Mar 2020,05 Mar 2020,-
532541,COFORGE,Coforge Ltd,11 Mar 2020,Buy Back of Shares ,12 Mar 2020,-,-,04 Mar 2020,11 Mar 2020,-
532482,GRANULES,Granules India Ltd,19 Mar 2020,Buy Back of Shares ,20 Mar 2020,-,-,13 Mar 2020,19 Mar 2020,-
532375,TIPSMUSIC,Tips Music Ltd,31 Mar 2020,Buy Back of Shares ,03 Apr 2020,-,-,26 Mar 2020,01 Apr 2020,-
531556,CORALFINAC,Coral India Finance & Housing Ltd,16 Apr 2020,Buy Back of Shares ,17 Apr 2020,-,-,08 Apr 2020,16 Apr 2020,-
532790,TANLA,Tanla Platforms Ltd,09 Jun 2020,Buy Back of Shares ,10 Jun 2020,-,-,03 Jun 2020,09 Jun 2020,-
500038,BALRAMCHIN,Balrampur Chini Mills Ltd,02 Jul 2020,Buy Back of Shares ,03 Jul 2020,-,-,26 Jun 2020,02 Jul 2020,-
535648,JUSTDIAL,Just Dial Ltd,02 Jul 2020,Buy Back of Shares ,03 Jul 2020,-,-,26 Jun 2020,02 Jul 2020,-
532980,GOKUL,Gokul Refoils & Solvent Ltd,13 Aug 2020,Buy Back of Shares ,14 Aug 2020,-,-,13 Aug 2020,13 Aug 2020,-
531599,FDC,FDC Ltd,20 Aug 2020,Buy Back of Shares ,21 Aug 2020,-,-,14 Aug 2020,20 Aug 2020,-
532440,MPSLTD,MPS Ltd,21 Aug 2020,Buy Back of Shares ,24 Aug 2020,-,-,17 Aug 2020,21 Aug 2020,-
532356,TRIVENI,Triveni Engineering & Industries Ltd,27 Aug 2020,Buy Back of Shares ,28 Aug 2020,-,-,21 Aug 2020,27 Aug 2020,-
526817,CHEVIOT,Cheviot Company Ltd,17 Sep 2020,Buy Back of Shares ,18 Sep 2020,-,-,11 Sep 2020,17 Sep 2020,-
538564,JAMESWARREN,James Warren Tea Ltd,17 Sep 2020,Buy Back of Shares ,18 Sep 2020,-,-,11 Sep 2020,17 Sep 2020,-
507717,DHANUKA,Dhanuka Agritech Ltd,25 Sep 2020,Buy Back of Shares ,28 Sep 2020,-,-,21 Sep 2020,25 Sep 2020,-
541556,RITES,RITES Ltd,29 Sep 2020,Buy Back of Shares ,30 Sep 2020,-,-,23 Sep 2020,29 Sep 2020,-
517449,MAGNAELQ,Magna Electro Castings Ltd,30 Sep 2020,Buy Back of Shares ,01 Oct 2020,-,-,24 Sep 2020,30 Sep 2020,-
540680,KIOCL,KIOCL Ltd,28 Oct 2020,Buy Back of Shares ,30 Oct 2020,-,-,23 Oct 2020,28 Oct 2020,-
508814,COSMOFIRST,Cosmo First Ltd,06 Nov 2020,Buy Back of Shares ,09 Nov 2020,-,-,02 Nov 2020,06 Nov 2020,-
532331,AJANTPHARM,Ajanta Pharma Ltd,12 Nov 2020,Buy Back of Shares ,13 Nov 2020,-,-,06 Nov 2020,11 Nov 2020,-
539289,AURUM,Aurum PropTech Ltd,12 Nov 2020,Buy Back of Shares ,13 Nov 2020,-,-,06 Nov 2020,11 Nov 2020,-
532555,NTPC,NTPC Ltd,12 Nov 2020,Buy Back of Shares ,13 Nov 2020,-,-,06 Nov 2020,11 Nov 2020,-
532853,ASAHISONG,Asahi Songwon Colors Ltd,19 Nov 2020,Buy Back of Shares ,20 Nov 2020,-,-,12 Nov 2020,19 Nov 2020,-
526371,NMDC,NMDC Ltd,20 Nov 2020,Buy Back of Shares ,23 Nov 2020,-,-,13 Nov 2020,20 Nov 2020,-
522249,MAYURUNIQ,Mayur Uniquoters Ltd,24 Nov 2020,Buy Back of Shares ,25 Nov 2020,-,-,18 Nov 2020,24 Nov 2020,-
532540,TCS,Tata Consultancy Services Ltd,26 Nov 2020,Buy Back of Shares ,28 Nov 2020,-,-,23 Nov 2020,26 Nov 2020,-
538896,KANCHI,Kanchi Karpooram Ltd,03 Dec 2020,Buy Back of Shares ,04 Dec 2020,-,-,26 Nov 2020,03 Dec 2020,-
509557,GARFIBRES,Garware Technical Fibres Ltd,10 Dec 2020,Buy Back of Shares ,11 Dec 2020,-,-,04 Dec 2020,10 Dec 2020,-
507685,WIPRO,Wipro Ltd,10 Dec 2020,Buy Back of Shares ,11 Dec 2020,-,-,04 Dec 2020,10 Dec 2020,-
532178,ENGINERSIN,Engineers India Ltd,31 Dec 2020,Buy Back of Shares ,01 Jan 2021,-,-,24 Dec 2020,31 Dec 2020,-
501298,INDPRUD,Industrial & Prudential Investment Company Ltd,31 Dec 2020,Buy Back of Shares ,01 Jan 2021,-,-,24 Dec 2020,31 Dec 2020,-
523586,INDTONER,Indian Toners & Developers Ltd,14 Jan 2021,Buy Back of Shares ,15 Jan 2021,-,-,08 Jan 2021,14 Jan 2021,-
532994,ARCHIDPLY,Archidply Industries Ltd,18 Jan 2021,Buy Back of Shares ,19 Jan 2021,-,-,12 Jan 2021,18 Jan 2021,-
532155,GAIL,Gail (India) Ltd,27 Jan 2021,Buy Back of Shares ,28 Jan 2021,-,-,20 Jan 2021,27 Jan 2021,-
508670,NEAGI,Neelamalai Agro Industries Ltd,04 Feb 2021,Buy Back of Shares ,05 Feb 2021,-,-,29 Jan 2021,04 Feb 2021,-
532234,NATIONALUM,National Aluminium Company Ltd,05 Feb 2021,Buy Back of Shares ,08 Feb 2021,-,-,01 Feb 2021,05 Feb 2021,-
532509,SUPRAJIT,Suprajit Engineering Ltd,18 Feb 2021,Buy Back of Shares ,22 Feb 2021,-,-,15 Feb 2021,19 Feb 2021,-
500304,NIITLTD,NIIT Ltd,23 Feb 2021,Buy Back of Shares ,24 Feb 2021,-,-,16 Feb 2021,23 Feb 2021,-
522217,GUJAPOLLO,Gujarat Apollo Industries Ltd,25 Feb 2021,Buy Back of Shares ,26 Feb 2021,-,-,18 Feb 2021,25 Feb 2021,-
532419,SMARTLINK,Smartlink Holdings Ltd,26 Feb 2021,Buy Back of Shares ,01 Mar 2021,-,-,22 Feb 2021,26 Feb 2021,-
590021,BHARATRAS,Bharat Rasayan Ltd,04 Mar 2021,Buy Back of Shares ,05 Mar 2021,-,-,26 Feb 2021,04 Mar 2021,-
524667,SOTL,Savita Oil Technologies Ltd,04 Mar 2021,Buy Back of Shares ,05 Mar 2021,-,-,26 Feb 2021,04 Mar 2021,-
524348,AARTIDRUGS,Aarti Drugs Ltd,30 Mar 2021,Buy Back of Shares ,01 Apr 2021,-,-,24 Mar 2021,30 Mar 2021,-
540673,SIS,SIS Ltd,08 Apr 2021,Buy Back of Shares ,09 Apr 2021,-,-,31 Mar 2021,08 Apr 2021,-
539678,QUICKHEAL,Quick Heal Technologies Ltd,30 Apr 2021,Buy Back of Shares ,03 May 2021,-,-,26 Apr 2021,30 Apr 2021,-
514162,WELSPUNLIV,Welspun Living Ltd,24 May 2021,Buy Back of Shares ,26 May 2021,-,-,19 May 2021,24 May 2021,-
540575,STARCEMENT,Star Cement Ltd,25 Aug 2021,Buy Back of Shares ,26 Aug 2021,-,-,18 Aug 2021,25 Aug 2021,-
514450,MHLXMIRU,Mahalaxmi Rubtech Ltd,26 Aug 2021,Buy Back of Shares ,27 Aug 2021,-,-,20 Aug 2021,26 Aug 2021,-
532735,RSYSTEMS,R Systems International Ltd,26 Aug 2021,Buy Back of Shares ,27 Aug 2021,-,-,20 Aug 2021,26 Aug 2021,-
513108,GANDHITUBE,Gandhi Special Tubes Ltd,30 Aug 2021,Buy Back of Shares ,31 Aug 2021,-,-,24 Aug 2021,30 Aug 2021,-
526492,RISHIROOP,Rishiroop Ltd,08 Sep 2021,Buy Back of Shares ,09 Sep 2021,-,-,02 Sep 2021,08 Sep 2021,-
532927,ECLERX,eClerx Services Ltd,29 Sep 2021,Buy Back of Shares ,30 Sep 2021,-,-,23 Sep 2021,29 Sep 2021,-
526729,GOLDIAM,Goldiam International Ltd,26 Oct 2021,Buy Back of Shares ,27 Oct 2021,-,-,20 Oct 2021,26 Oct 2021,-
524598,AKSHARCHEM,AksharChem India Ltd,11 Nov 2021,Buy Back of Shares ,12 Nov 2021,-,-,03 Nov 2021,11 Nov 2021,-
539450,SHK,S H Kelkar and Company Ltd,11 Nov 2021,Buy Back of Shares ,12 Nov 2021,-,-,03 Nov 2021,11 Nov 2021,-
531209,NUCLEUS,Nucleus Software Exports Ltd,25 Nov 2021,Buy Back of Shares ,27 Nov 2021,-,-,22 Nov 2021,25 Nov 2021,-
523011,WEIZMANIND,Weizmann Ltd,09 Dec 2021,Buy Back of Shares ,10 Dec 2021,-,-,03 Dec 2021,09 Dec 2021,-
526817,CHEVIOT,Cheviot Company Ltd,16 Dec 2021,Buy Back of Shares ,17 Dec 2021,-,-,10 Dec 2021,16 Dec 2021,-
532440,MPSLTD,MPS Ltd,16 Dec 2021,Buy Back of Shares ,17 Dec 2021,-,-,10 Dec 2021,16 Dec 2021,-
533286,MOIL,Moil Ltd,30 Dec 2021,Buy Back of Shares ,31 Dec 2021,-,-,24 Dec 2021,30 Dec 2021,-
532331,AJANTPHARM,Ajanta Pharma Ltd,13 Jan 2022,Buy Back of Shares ,14 Jan 2022,-,-,07 Jan 2022,13 Jan 2022,-
538564,JAMESWARREN,James Warren Tea Ltd,13 Jan 2022,Buy Back of Shares ,14 Jan 2022,-,-,07 Jan 2022,13 Jan 2022,-
531599,FDC,FDC Ltd,17 Feb 2022,Buy Back of Shares ,19 Feb 2022,-,-,14 Feb 2022,17 Feb 2022,-
532889,KPRMILL,K.P.R. Mill Limited,17 Feb 2022,Buy Back of Shares ,19 Feb 2022,-,-,14 Feb 2022,17 Feb 2022,-
538567,GULFOILLUB,Gulf Oil Lubricants India Ltd,18 Feb 2022,Buy Back of Shares ,21 Feb 2022,-,-,14 Feb 2022,18 Feb 2022,-
522249,MAYURUNIQ,Mayur Uniquoters Ltd,22 Feb 2022,Buy Back of Shares ,23 Feb 2022,-,-,16 Feb 2022,22 Feb 2022,-
532540,TCS,Tata Consultancy Services Ltd,22 Feb 2022,Buy Back of Shares ,23 Feb 2022,-,-,16 Feb 2022,22 Feb 2022,-
526227,FILATEX,Filatex India Ltd,07 Apr 2022,Buy Back of Shares ,08 Apr 2022,-,-,31 Mar 2022,07 Apr 2022,-
532155,GAIL,Gail (India) Ltd,21 Apr 2022,Buy Back of Shares ,22 Apr 2022,-,-,13 Apr 2022,21 Apr 2022,-
504614,SARDAEN,Sarda Energy & Minerals Ltd,05 May 2022,Buy Back of Shares ,06 May 2022,-,-,28 Apr 2022,05 May 2022,-
542726,INDIAMART,IndiaMART InterMESH Ltd,10 May 2022,Buy Back of Shares ,11 May 2022,-,-,04 May 2022,10 May 2022,-
523023,SINCLAIR,Sinclairs Hotels Ltd,12 May 2022,Buy Back of Shares ,13 May 2022,-,-,06 May 2022,11 May 2022,-
532892,MOTILALOFS,Motilal Oswal Financial Services Ltd,26 May 2022,Buy Back of Shares ,27 May 2022,-,-,20 May 2022,26 May 2022,-
532321,ZYDUSLIFE,Zydus Lifesciences Ltd,01 Jun 2022,Buy Back of Shares ,02 Jun 2022,-,-,26 May 2022,01 Jun 2022,-
532853,ASAHISONG,Asahi Songwon Colors Ltd,02 Jun 2022,Buy Back of Shares ,03 Jun 2022,-,-,27 May 2022,02 Jun 2022,-
511589,AVONMORE,Avonmore Capital & Management Services Ltd,14 Jun 2022,Buy Back of Shares ,15 Jun 2022,-,-,08 Jun 2022,14 Jun 2022,-
540704,MATRIMONY,Matrimony.com Ltd,01 Jul 2022,Buy Back of Shares ,04 Jul 2022,-,-,27 Jun 2022,01 Jul 2022,-
532400,BSOFT,Birlasoft Ltd,14 Jul 2022,Buy Back of Shares ,15 Jul 2022,-,-,08 Jul 2022,14 Jul 2022,-
531638,SURAJLTD,Suraj Ltd,18 Aug 2022,Buy Back of Shares ,20 Aug 2022,-,-,11 Aug 2022,18 Aug 2022,-
532482,GRANULES,Granules India Ltd,22 Aug 2022,Buy Back of Shares ,23 Aug 2022,-,-,12 Aug 2022,22 Aug 2022,-
540673,SIS,SIS Ltd,29 Aug 2022,Buy Back of Shares ,30 Aug 2022,-,-,23 Aug 2022,29 Aug 2022,-
534804,CARERATING,CARE Ratings Ltd,13 Sep 2022,Buy Back of Shares ,14 Sep 2022,-,-,07 Sep 2022,13 Sep 2022,-
539678,QUICKHEAL,Quick Heal Technologies Ltd,13 Sep 2022,Buy Back of Shares ,14 Sep 2022,-,-,07 Sep 2022,13 Sep 2022,-
539252,SHYAMCENT,Shyam Century Ferrous Ltd,26 Sep 2022,Buy Back of Shares ,27 Sep 2022,-,-,-,26 Sep 2022,-
540048,SPAL,S.P. Apparels Ltd,06 Oct 2022,Buy Back of Shares ,07 Oct 2022,-,-,29 Sep 2022,06 Oct 2022,-
532790,TANLA,Tanla Platforms Ltd,21 Oct 2022,Buy Back of Shares ,25 Oct 2022,-,-,18 Oct 2022,24 Oct 2022,-
509557,GARFIBRES,Garware Technical Fibres Ltd,03 Nov 2022,Buy Back of Shares ,04 Nov 2022,-,-,28 Oct 2022,03 Nov 2022,-
507717,DHANUKA,Dhanuka Agritech Ltd,17 Nov 2022,Buy Back of Shares ,18 Nov 2022,-,-,11 Nov 2022,17 Nov 2022,-
512626,ORBTEXP,Orbit Exports Ltd,18 Nov 2022,Buy Back of Shares ,18 Nov 2022,-,-,18 Nov 2022,18 Nov 2022,-
508814,COSMOFIRST,Cosmo First Ltd,13 Dec 2022,Buy Back of Shares ,14 Dec 2022,-,-,07 Dec 2022,13 Dec 2022,-
532468,KAMAHOLD,Kama Holdings Ltd,22 Dec 2022,Buy Back of Shares ,23 Dec 2022,-,-,16 Dec 2022,22 Dec 2022,-
533655,TRITURBINE,Triveni Turbine Ltd,22 Dec 2022,Buy Back of Shares ,23 Dec 2022,-,-,16 Dec 2022,22 Dec 2022,-
532356,TRIVENI,Triveni Engineering & Industries Ltd,22 Dec 2022,Buy Back of Shares ,23 Dec 2022,-,-,16 Dec 2022,22 Dec 2022,-
532927,ECLERX,eClerx Services Ltd,26 Dec 2022,Buy Back of Shares ,27 Dec 2022,-,-,20 Dec 2022,26 Dec 2022,-
532804,TIIL,Technocraft Industries (India) Ltd,29 Dec 2022,Buy Back of Shares ,30 Dec 2022,-,-,23 Dec 2022,29 Dec 2022,-
532375,TIPSMUSIC,Tips Music Ltd,30 Dec 2022,Buy Back of Shares ,30 Dec 2022,-,-,26 Dec 2022,30 Dec 2022,-
532705,JAGRAN,Jagran Prakashan Ltd,06 Jan 2023,Buy Back of Shares ,06 Jan 2023,-,-,02 Jan 2023,06 Jan 2023,-
532344,SOFTSOL,Softsol India Ltd,13 Jan 2023,Buy Back of Shares ,13 Jan 2023,-,-,09 Jan 2023,13 Jan 2023,-
511756,ABIRAFN,Abirami Financial Services India Ltd,27 Jan 2023,Buy Back of Shares ,27 Jan 2023,-,-,20 Jan 2023,27 Jan 2023,-
539221,SPORTKING,Sportking India Ltd,10 Feb 2023,Buy Back of Shares ,10 Feb 2023,-,-,06 Feb 2023,10 Feb 2023,-
539118,VRLLOG,VRL Logistics Ltd,10 Feb 2023,Buy Back of Shares ,10 Feb 2023,-,-,06 Feb 2023,10 Feb 2023,-
532553,WELENT,Welspun Enterprises Ltd,13 Feb 2023,Buy Back of Shares ,13 Feb 2023,-,-,07 Feb 2023,13 Feb 2023,-
532859,HGS,Hinduja Global Solutions Ltd,06 Mar 2023,Buy Back of Shares ,06 Mar 2023,-,-,28 Feb 2023,06 Mar 2023,-
532331,AJANTPHARM,Ajanta Pharma Ltd,24 Mar 2023,Buy Back of Shares ,24 Mar 2023,-,-,17 Mar 2023,24 Mar 2023,-
517385,SYMPHONY,Symphony Ltd,29 Mar 2023,Buy Back of Shares ,29 Mar 2023,-,-,23 Mar 2023,29 Mar 2023,-
532734,GPIL,Godawari Power and Ispat Ltd,31 Mar 2023,Buy Back of Shares ,31 Mar 2023,-,-,24 Mar 2023,31 Mar 2023,-
539658,TEAMLEASE,TeamLease Services Ltd,03 Apr 2023,Buy Back of Shares ,03 Apr 2023,-,-,27 Mar 2023,03 Apr 2023,-
531162,EMAMILTD,Emami Ltd,12 Apr 2023,Buy Back of Shares ,12 Apr 2023,-,-,05 Apr 2023,12 Apr 2023,-
514162,WELSPUNLIV,Welspun Living Ltd,10 May 2023,Buy Back of Shares ,10 May 2023,-,-,03 May 2023,10 May 2023,-
542285,AXITA,Axita Cotton Ltd,02 Jun 2023,Buy Back of Shares ,02 Jun 2023,-,-,29 May 2023,02 Jun 2023,-
507685,WIPRO,Wipro Ltd,16 Jun 2023,Buy Back of Shares ,16 Jun 2023,-,-,12 Jun 2023,16 Jun 2023,-
590006,AMRUTANJAN,Amrutanjan Health Care Ltd,13 Jul 2023,Buy Back of Shares ,13 Jul 2023,-,-,07 Jul 2023,13 Jul 2023,-
538564,JAMESWARREN,James Warren Tea Ltd,18 Jul 2023,Buy Back of Shares ,18 Jul 2023,-,-,12 Jul 2023,18 Jul 2023,-
526729,GOLDIAM,Goldiam International Ltd,21 Jul 2023,Buy Back of Shares ,21 Jul 2023,-,-,17 Jul 2023,21 Jul 2023,-
523716,ASHIANA,Ashiana Housing Ltd,28 Jul 2023,Buy Back of Shares ,28 Jul 2023,-,-,24 Jul 2023,28 Jul 2023,-
524348,AARTIDRUGS,Aarti Drugs Ltd,04 Aug 2023,Buy Back of Shares ,04 Aug 2023,-,-,31 Jul 2023,04 Aug 2023,-
540403,CLEDUCATE,CL Educate Ltd,14 Aug 2023,Buy Back of Shares ,14 Aug 2023,-,-,08 Aug 2023,11 Aug 2023,-
522295,CONTROLPR,Control Print Ltd,18 Aug 2023,Buy Back of Shares ,18 Aug 2023,-,-,10 Aug 2023,18 Aug 2023,-
531599,FDC,FDC Ltd,25 Aug 2023,Buy Back of Shares ,25 Aug 2023,-,-,21 Aug 2023,25 Aug 2023,-
542726,INDIAMART,IndiaMART InterMESH Ltd,25 Aug 2023,Buy Back of Shares ,25 Aug 2023,-,-,21 Aug 2023,25 Aug 2023,-
530813,KRBL,KRBL Ltd,25 Aug 2023,Buy Back of Shares ,25 Aug 2023,-,-,21 Aug 2023,25 Aug 2023,-
500302,PEL,Piramal Enterprises Ltd,25 Aug 2023,Buy Back of Shares ,25 Aug 2023,-,-,21 Aug 2023,25 Aug 2023,-
500510,LT,Larsen & Toubro Ltd,12 Sep 2023,Buy Back of Shares ,12 Sep 2023,-,-,06 Sep 2023,12 Sep 2023,-
503811,SIYSIL,Siyaram Silk Mills Ltd,18 Sep 2023,Buy Back of Shares ,18 Sep 2023,-,-,12 Sep 2023,18 Sep 2023,-
523023,SINCLAIR,Sinclairs Hotels Ltd,28 Sep 2023,Buy Back of Shares ,29 Sep 2023,-,-,-,29 Sep 2023,-
500027,ATUL,Atul Ltd,20 Nov 2023,Buy Back of Shares ,20 Nov 2023,-,-,13 Nov 2023,20 Nov 2023,-
500670,GNFC,Gujarat Narmada Valley Fertilizers & Chemicals Ltd,24 Nov 2023,Buy Back of Shares ,24 Nov 2023,-,-,20 Nov 2023,24 Nov 2023,-
532540,TCS,Tata Consultancy Services Ltd,24 Nov 2023,Buy Back of Shares ,25 Nov 2023,-,-,21 Nov 2023,24 Nov 2023,-
540673,SIS,SIS Ltd,12 Dec 2023,Buy Back of Shares ,12 Dec 2023,-,-,06 Dec 2023,12 Dec 2023,-
531548,SOMANYCERA,Somany Ceramics Ltd,15 Dec 2023,Buy Back of Shares ,15 Dec 2023,-,-,11 Dec 2023,15 Dec 2023,-
543065,SMAUTO,SM Auto Stamping Ltd,22 Dec 2023,Buy Back of Shares ,22 Dec 2023,-,-,18 Dec 2023,22 Dec 2023,-
526705,ELEMARB,Elegant Marbles & Grani Industries Ltd,05 Jan 2024,Buy Back of Shares ,05 Jan 2024,-,-,01 Jan 2024,05 Jan 2024,-
500119,DHAMPURSUG,Dhampur Sugar Mills Ltd,17 Jan 2024,Buy Back of Shares ,17 Jan 2024,-,-,11 Jan 2024,17 Jan 2024,-
500085,CHAMBLFERT,Chambal Fertilisers & Chemicals Ltd,18 Jan 2024,Buy Back of Shares ,18 Jan 2024,-,-,12 Jan 2024,18 Jan 2024,-
537069,ARNOLD,Arnold Holdings Ltd,25 Jan 2024,Buy Back of Shares ,25 Jan 2024,-,-,19 Jan 2024,25 Jan 2024,-
522257,RAJOOENG,Rajoo Engineers Ltd,31 Jan 2024,Buy Back of Shares ,31 Jan 2024,-,-,24 Jan 2024,31 Jan 2024,-
512626,ORBTEXP,Orbit Exports Ltd,13 Feb 2024,Buy Back of Shares ,13 Feb 2024,-,-,07 Feb 2024,13 Feb 2024,-
532899,KSCL,Kaveri Seed Company Ltd,23 Feb 2024,Buy Back of Shares ,23 Feb 2024,-,-,16 Feb 2024,23 Feb 2024,-
532321,ZYDUSLIFE,Zydus Lifesciences Ltd,23 Feb 2024,Buy Back of Shares ,23 Feb 2024,-,-,16 Feb 2024,23 Feb 2024,-
532977,BAJAJ-AUTO,Bajaj Auto Ltd,29 Feb 2024,Buy Back of Shares ,29 Feb 2024,-,-,23 Feb 2024,29 Feb 2024,-
526117,SHERVANI,Shervani Industrial Syndicate Ltd,07 Mar 2024,Buy Back of Shares ,07 Mar 2024,-,-,01 Mar 2024,07 Mar 2024,-
532610,DWARKESH,Dwarikesh Sugar Industries Ltd,20 Mar 2024,Buy Back of Shares ,20 Mar 2024,-,-,14 Mar 2024,20 Mar 2024,-
509557,GARFIBRES,Garware Technical Fibres Ltd,26 Mar 2024,Buy Back of Shares ,26 Mar 2024,-,-,19 Mar 2024,26 Mar 2024,-
530077,PURETROP,Puretrop Fruits  Ltd,02 Apr 2024,Buy Back of Shares ,02 Apr 2024,-,-,02 Apr 2024,02 Apr 2024,-
532375,TIPSMUSIC,Tips Music Ltd,22 Apr 2024,Buy Back of Shares ,22 Apr 2024,-,-,22 Apr 2024,22 Apr 2024,-
532331,AJANTPHARM,Ajanta Pharma Ltd,30 May 2024,Buy Back of Shares ,30 May 2024,-,-,30 May 2024,30 May 2024,-
543415,ANANDRATHI,Anand Rathi Wealth Ltd,03 Jun 2024,Buy Back of Shares ,03 Jun 2024,-,-,03 Jun 2024,03 Jun 2024,-
535602,SHARDAMOTR,Sharda Motor Industries Ltd,05 Jun 2024,Buy Back of Shares ,05 Jun 2024,-,-,05 Jun 2024,05 Jun 2024,-
526817,CHEVIOT,Cheviot Company Ltd,14 Jun 2024,Buy Back of Shares ,14 Jun 2024,-,-,14 Jun 2024,14 Jun 2024,-
532734,GPIL,Godawari Power and Ispat Ltd,28 Jun 2024,Buy Back of Shares ,28 Jun 2024,-,-,28 Jun 2024,28 Jun 2024,-
533229,BAJAJCON,Bajaj Consumer Care Ltd,02 Jul 2024,Buy Back of Shares ,02 Jul 2024,-,-,02 Jul 2024,02 Jul 2024,-
532927,ECLERX,eClerx Services Ltd,04 Jul 2024,Buy Back of Shares ,04 Jul 2024,-,-,04 Jul 2024,04 Jul 2024,-
524804,AUROPHARMA,Aurobindo Pharma Ltd,30 Jul 2024,Buy Back of Shares ,30 Jul 2024,-,-,30 Jul 2024,30 Jul 2024,-
514162,WELSPUNLIV,Welspun Living Ltd,05 Aug 2024,Buy Back of Shares ,05 Aug 2024,-,-,05 Aug 2024,05 Aug 2024,-
534816,INDUSTOWER,Indus Towers Ltd,09 Aug 2024,Buy Back of Shares ,09 Aug 2024,-,-,09 Aug 2024,09 Aug 2024,-
508989,NAVNETEDUL,Navneet Education Ltd,13 Aug 2024,Buy Back of Shares ,13 Aug 2024,-,-,07 Aug 2024,13 Aug 2024,-
517506,TTKPRESTIG,TTK Prestige Ltd,14 Aug 2024,Buy Back of Shares ,14 Aug 2024,-,-,08 Aug 2024,14 Aug 2024,-
532443,CERA,Cera Sanitaryware Ltd,16 Aug 2024,Buy Back of Shares ,16 Aug 2024,-,-,16 Aug 2024,16 Aug 2024,-
507717,DHANUKA,Dhanuka Agritech Ltd,16 Aug 2024,Buy Back of Shares ,16 Aug 2024,-,-,16 Aug 2024,16 Aug 2024,-
524667,SOTL,Savita Oil Technologies Ltd,16 Aug 2024,Buy Back of Shares ,16 Aug 2024,-,-,16 Aug 2024,16 Aug 2024,-
530307,CLSEL,Chaman Lal Setia Exports Ltd,19 Aug 2024,Buy Back of Shares ,19 Aug 2024,-,-,19 Aug 2024,19 Aug 2024,-
532683,AIAENG,AIA Engineering Ltd,20 Aug 2024,Buy Back of Shares ,20 Aug 2024,-,-,20 Aug 2024,20 Aug 2024,-
517385,SYMPHONY,Symphony Ltd,21 Aug 2024,Buy Back of Shares ,21 Aug 2024,-,-,21 Aug 2024,21 Aug 2024,-
522249,MAYURUNIQ,Mayur Uniquoters Ltd,23 Aug 2024,Buy Back of Shares ,23 Aug 2024,-,-,19 Aug 2024,23 Aug 2024,-
511333,VLSFINANCE,VLS Finance Ltd,26 Aug 2024,Buy Back of Shares ,26 Aug 2024,-,-,26 Aug 2024,26 Aug 2024,-
532054,KDDL,KDDL Ltd,27 Aug 2024,Buy Back of Shares ,27 Aug 2024,-,-,27 Aug 2024,27 Aug 2024,-
532509,SUPRAJIT,Suprajit Engineering Ltd,27 Aug 2024,Buy Back of Shares ,27 Aug 2024,-,-,27 Aug 2024,27 Aug 2024,-
532804,TIIL,Technocraft Industries (India) Ltd,27 Aug 2024,Buy Back of Shares ,27 Aug 2024,-,-,27 Aug 2024,27 Aug 2024,-
523586,INDTONER,Indian Toners & Developers Ltd,30 Aug 2024,Buy Back of Shares ,30 Aug 2024,-,-,30 Aug 2024,30 Aug 2024,-
523011,WEIZMANIND,Weizmann Ltd,30 Aug 2024,Buy Back of Shares ,30 Aug 2024,-,-,30 Aug 2024,30 Aug 2024,-
531209,NUCLEUS,Nucleus Software Exports Ltd,03 Sep 2024,Buy Back of Shares ,03 Sep 2024,-,-,03 Sep 2024,03 Sep 2024,-
532349,TCI,Transport Corporation of India Ltd,04 Sep 2024,Buy Back of Shares ,04 Sep 2024,-,-,04 Sep 2024,04 Sep 2024,-
524348,AARTIDRUGS,Aarti Drugs Ltd,05 Sep 2024,Buy Back of Shares ,05 Sep 2024,-,-,05 Sep 2024,05 Sep 2024,-
526851,AREXMIS,Arex Industries Ltd,06 Sep 2024,Buy Back of Shares ,07 Sep 2024,-,-,06 Sep 2024,06 Sep 2024,-
530577,LADDERUP,Ladderup Finance Ltd,06 Sep 2024,Buy Back of Shares ,06 Sep 2024,-,-,02 Sep 2024,06 Sep 2024,-
512237,JAICORPLTD,Jai Corp Ltd,10 Sep 2024,Buy Back of Shares ,10 Sep 2024,-,-,10 Sep 2024,10 Sep 2024,-
532851,INSECTICID,Insecticides (India) Ltd,11 Sep 2024,Buy Back of Shares ,11 Sep 2024,-,-,11 Sep 2024,11 Sep 2024,-
