Plus91_id,Trading Symbol,Security_id,Exchange,Segment,Exchange Token
46ec6d970d90f3d835781c9dc53449c2dc216f13be844bbef9bfa60796db449e,OMAXAUTO,NSE_EQ:10922,NSE,EQ,10922
68b265878c455777a7b72e200023ba1ae40e8f4711980301c24894dc57397fe5,ADSL,NSE_EQ:14813,NSE,EQ,14813
6c9c49a30a05d2fc903900925d93e0ff71b30f5a1dc5c92371d897cc5643613e,HONDAPOWER,NSE_EQ:3138,NSE,EQ,3138
c6e139b5ce29ea141480674b774fdf4a5ae6fc762fd93ac76589b329d69e3101,SEPC,NSE_EQ:15308,NSE,EQ,15308
a6f50f80741a448c5ad3150ed67a076b0b8e478d18ccd26b8569fe5b91d4470e,WELINV,NSE_EQ:19800,NSE,EQ,19800
6e3d7d75a3bca70ad1e8044b990f6b85a49b869b6264d2ba7c56ba58bd47d408,SURYODAY,NSE_EQ:2970,NSE,EQ,2970
8dca683658084f6da9d044bd26e3fe0bb0379164c7a58fb259a2af97006a981d,BFINVEST,NSE_EQ:21113,NSE,EQ,21113
a17588dab8d858eea5a334a79be36a6e7557ccb68e711a60cff3cea701542683,HINDCON,NSE_EQ:4924,NSE,EQ,4924
f9c173cb15c85e10fa583b40a9e2760908ac7d75ef17355e6df7abd8711f47fb,GMMPFAUDLR,NSE_EQ:1570,NSE,EQ,1570
d77d151ccb5c7f6de241df5772269ab494d98b164cf2ed2c60e353dc359aa383,GUJAPOLLO,NSE_EQ:14677,NSE,EQ,14677
9d9f67c0a3513135bc85ed8c5fca83719c3b57063081b7adc6c5fccb272ff201,FSL,NSE_EQ:14304,NSE,EQ,14304
ea878ddd7a3e30f9f8328aeb68ce5e559f2d4e115124abb79b63c037d1836cb5,POWERINDIA,NSE_EQ:18457,NSE,EQ,18457
c966699a4676915a97115e78c40d2d3778bbf2e3e3b11c4252a217d03d9d29df,SBILIFE,NSE_EQ:21808,NSE,EQ,21808
220bce25c455c0ae4dc19697c81d4e85ca9bb27dd762766c8cc60e49a09a839f,SUNDARAM,NSE_EQ:18931,NSE,EQ,18931
0ec8fad471323348dccc7708f9c2275615dd22d2f70ec50dc0544cbe76e69a72,UNIVPHOTO,NSE_EQ:17661,NSE,EQ,17661
4ceaea687f4f41094e92c6230a3da4b1dc29081419e6daafcf239111757d64cc,KANORICHEM,NSE_EQ:1835,NSE,EQ,1835
d95e16ed5587dfa3ef7316f6b60e31082e42c2d9f185b7e629a22ea4aecfc83a,SMSLIFE,NSE_EQ:21555,NSE,EQ,21555
c6c16faac29108c7f67f5dc8608ac6537c5fd4398125a636160532cc1aaa69de,TATACOMM,NSE_EQ:3721,NSE,EQ,3721
5f8e8b6c703186a197fa147243a086358a988be9668c11202ee2b6e8c202afb1,MAANALU,NSE_EQ:15018,NSE,EQ,15018
b0d7ca948d82449d280a3e14f8ae7a62662d1ccebe408aaeb383d8bab54e8115,BYKE,NSE_EQ:7930,NSE,EQ,7930
f4a32aae11e66c37cb71177cd191ffa2df3d3696b7ebf262866303be9bf382ee,TCI,NSE_EQ:10580,NSE,EQ,10580
6a84b7734775a0926cee400208e77dde4f0669204334504429d80145b0240687,3PLAND,NSE_EQ:9048,NSE,EQ,9048
35c0063acf36666dbf3cce0320a02a964b866c90c297076dede09be403886553,SITINET,NSE_EQ:29210,NSE,EQ,29210
0293ce259561f605447de57453fb5070812bbcaf9a841996689ba42947a17c80,TPLPLASTEH,NSE_EQ:9219,NSE,EQ,9219
d8143e476475318216e619fa3c777cd0ff4c1aec7c1ba8e62c3523dc752de18b,ASHIMASYN,NSE_EQ:206,NSE,EQ,206
b3272d3675e8e92f1248ddb5d9de6d789857c4038973a5456001b0e689a96ea6,AGARIND,NSE_EQ:3389,NSE,EQ,3389
410a4a907140b121dbef42e26640cb5faf6755797a245b1714b624ea58fdf98e,ESG,NSE_EQ:1200,NSE,EQ,1200
21a69f637a67de96d8d187991e6349646b859aef7962b05fb033b7bbc3f9f450,TOKYOPLAST,NSE_EQ:3837,NSE,EQ,3837
9e66fe5074a99617e0f6aa7d612ebb783965125c7cd8c730a3f5fc7bee5552fa,ALKALI,NSE_EQ:16959,NSE,EQ,16959
985f4ba43ae5609a4d9f80e18f2e882a675b42f6347e60f00fda40abaddce804,SUPRIYA,NSE_EQ:7390,NSE,EQ,7390
617f846125aae7f343fb34140f2738b5ff50cd75ba4a61949c48f376dd4ecf3d,GODREJAGRO,NSE_EQ:144,NSE,EQ,144
adb180d4d575152ce61024da858f1cef8d00efaf226e2b12a9d2bead4b754872,MAZDA,NSE_EQ:18870,NSE,EQ,18870
d4f906c94b85fa968184ead28ab7e0c9b20689b266af45696fb4428396801054,GENCON,NSE_EQ:2188,NSE,EQ,2188
cb08e6bb348d547a2ae3d15862a08182396c1ade5c91f5230c8d3537488a8683,WENDT,NSE_EQ:4235,NSE,EQ,4235
b395511ad6175b532f9beb4d0b97c1e9da260b953e9e73b799f28ea2635763e9,DCAL,NSE_EQ:21704,NSE,EQ,21704
91bd9f63ef20aa7a3a24c960180111b9544089225e83ee55a6cccfcdee6edef3,ESTER,NSE_EQ:24265,NSE,EQ,24265
c00a30cc96ef801029a574b700a1a3f9b7d3ea85212d89461f7e757085360252,SAIL,NSE_EQ:2963,NSE,EQ,2963
573705e5c57586935cf7bc6d12420600ada3a242b89c330dc1f150857de10e02,JAGSNPHARM,NSE_EQ:4410,NSE,EQ,4410
9037cfbba5a5ebb9e829b5021ddef3d3fdd7471ec010a6eae00d23493ffafd66,AISL,NSE_EQ:482,NSE,EQ,482
ec57b1e04900bece80f13c01a35085a29126cd858895920d83c3b272ed5afb40,HCL-INSYS,NSE_EQ:1327,NSE,EQ,1327
e0a047dc51f6739cd6b7796bfcaacfcb71fe25e8897654cb48c1b06c3e711030,KREBSBIO,NSE_EQ:7885,NSE,EQ,7885
6f26691c727b80ceae4be76ffa46349b8752c8fdc4eb9162f64368ef882b28b9,PNBGILTS,NSE_EQ:8736,NSE,EQ,8736
46f666041e2557697041f40f686c31114ae06cc8fca87b3345ba084556393907,RPPINFRA,NSE_EQ:20764,NSE,EQ,20764
de35b4dee7673dcbe746b198581da8b5a8005cd7205b1912ffd7fc64c4cbf131,INDIAGLYCO,NSE_EQ:1521,NSE,EQ,1521
6961d175c4835a2dbf8bfff474043d530125db711b416df76664da87a68542a2,ANANDRATHI,NSE_EQ:7145,NSE,EQ,7145
ce347fdc236d5491336b037616955c97b138e5391e076e3cb6fb067fbb8f5fc1,POONAWALLA,NSE_EQ:11403,NSE,EQ,11403
626275c71a37e93be9535cc6599f6831dfecb25f88aae9b1cbc5ce212945eab0,AEGISLOG,NSE_EQ:40,NSE,EQ,40
5b9989cf1d7d0ef08c647cf8bf1172b577b5454a45ab5b8bebbc18aaf946c10b,MIDCAPETF,NSE_EQ:8413,NSE,EQ,8413
4b131dcbbab3246f079fccb878fca9584611a4aff6b974148590992662176430,LIQUIDIETF,NSE_EQ:4838,NSE,EQ,4838
cc2df4aa0011a3805264dda66a0eebfe085c84f7d0e5c228214d55bbef0cf2ed,CONCOR,NSE_EQ:4749,NSE,EQ,4749
1af332a13872014a402778b658f75bdc88612179e23ce59cf0a8ca2f1029ff84,APOLLOTYRE,NSE_EQ:163,NSE,EQ,163
32f6e996f503c5646c0da2bcb7728d1db78085e46cbcd9075d502e9efae9960c,TECH,NSE_EQ:6462,NSE,EQ,6462
c44a089f1b936c8965a2840f294e05096f94133b5542c968bf38ed54507dee2d,HEALTHIETF,NSE_EQ:3626,NSE,EQ,3626
8f00e2243c40a36e2046693b427823d187b7c69f3a0f5fd92744b255dd00415c,RAJRATAN,NSE_EQ:18962,NSE,EQ,18962
7702c75617c67b0eccf7d7e779ad1bad60cf4bfd1f70d6810a1f67c0950aa27f,HPL,NSE_EQ:18679,NSE,EQ,18679
e8b3e92f95bc21d1d4a265e4811309f5dda85a86dfec30669b0f5ec0e78e72a8,SHIVALIK,NSE_EQ:7016,NSE,EQ,7016
6a6a2c83ddf81579f239a02b5a11da508940f492284b72b01caa345bb0df7c2c,ANDHRSUGAR,NSE_EQ:136,NSE,EQ,136
a11f3fe0893d5d7b23fe223c3b4c2af76c9db064a32d7d7389560287b2814dd9,RAJTV,NSE_EQ:14407,NSE,EQ,14407
0aa53b8e964f5b1bf4ee28d3281e19262dec58fe582bc949474eae2ad6ccfd0e,SILGO,NSE_EQ:2492,NSE,EQ,2492
963cf4e96ac0b2e8449d21c1b6d4e04f4e1c361b4c58aa336090c3e47700d167,SHREEPUSHK,NSE_EQ:10588,NSE,EQ,10588
921dc4dfd16bf7fcdbe013c5b12b906787497630fb7f8d697ec148761f99a5f1,SKFINDIA,NSE_EQ:3186,NSE,EQ,3186
8c28559a38d4df21792021795b07682b936283bb34f879875d2074e7a91f60cc,NHPC,NSE_EQ:17400,NSE,EQ,17400
ed7daccc251d3ce6c0ea0e480b6af961f44021b200b909b1243afe0387c009af,AJMERA,NSE_EQ:17307,NSE,EQ,17307
46eaf2160d093f7ccd89d358db5d7c9c5c7a6fa665e2bebdb6e23fca55f0e343,VRLLOG,NSE_EQ:8696,NSE,EQ,8696
59510a4c53dd0cb343145b0cfef366520f5ff0feb1853c05652d4c7f0e4cb474,PAR,NSE_EQ:5637,NSE,EQ,5637
f77246ee33b33bd818941a9f89fca9e9b70b1fc9a548c2f8dcc7a8760894ef55,VASCONEQ,NSE_EQ:18110,NSE,EQ,18110
5de22beff6ff5cd050457efa150be5b2d63054825e127041fcf30018af81257b,MALUPAPER,NSE_EQ:13352,NSE,EQ,13352
fb0a2a09e18d06847465c75ea06dcf78d4b7437d6a0adb85bf0782d50cb5944a,JAICORPLTD,NSE_EQ:5143,NSE,EQ,5143
3287fef2e78e14ed67665d467786dfc797ef13cca8ac903002d993a2e9ccd577,SHALPAINTS,NSE_EQ:15342,NSE,EQ,15342
f9158817391c24674112c40fd786515caa7087bd1a0e69980b7be91a91f972c7,MHRIL,NSE_EQ:17333,NSE,EQ,17333
9438bcdbef21cdcecb7cffa6d6de4b995602dcdf68ec0bbb3284bef57bbd7488,SHK,NSE_EQ:11212,NSE,EQ,11212
e56a43574a97e8dd3472afe258ebc69b3e44713f1fa6ed407cb73a770cd245ae,DBSTOCKBRO,NSE_EQ:31107,NSE,EQ,31107
6786b2e1aa2f89b81b914a17072b58e8f4e4c4fcaa8dca49cb73ecc7b04b7b62,SETFGOLD,NSE_EQ:17272,NSE,EQ,17272
8decc9ce4effd0f39bc079b48dee026c46ad414ea89811396ed4b12e708ccc6e,GLOBE,NSE_EQ:393,NSE,EQ,393
da56a2d8766c869df7f7a712adc73dc109e6eee54d35079c58c1dca950c97cb9,BECTORFOOD,NSE_EQ:1628,NSE,EQ,1628
5227325145a6ca9bf7ae71b70d7fa8c36dcb1b7d4d51b08cb1d9b608c0551283,PANACEABIO,NSE_EQ:4055,NSE,EQ,4055
65dcc72b25246dde410a43cdd8bf652b69594087fa40eaa1e1fdf43d5ce0b66e,RVHL,NSE_EQ:1572,NSE,EQ,1572
12a50132199f57d727c36b6147bb24a8e9e36fd00cfbafc51deef6f7b82d853e,ASAHIINDIA,NSE_EQ:5378,NSE,EQ,5378
f5e53b86b2de9839c6e002f54eab9ec8d6824957a6abfd39bdbb38ca84fd8de7,VINYLINDIA,NSE_EQ:16821,NSE,EQ,16821
982b8101ae202ecbb9b002a6743e0fc1b003fd0b436931507e38dac088c3d737,RITES,NSE_EQ:3761,NSE,EQ,3761
991f268c9e381ec2d7da86b31fa14101f61e3a5712b95bb9ede92eb8506f24fd,LAMBODHARA,NSE_EQ:6412,NSE,EQ,6412
2b66f08b15bcfc7c9eb8736a550bb667156e69e10d835b6e67ff5adcf1e75648,MACPOWER,NSE_EQ:22349,NSE,EQ,22349
0630ebfe671b8208b2dc56ca90c62464252c4ac5e3f30ff3fc2c6db4495f49cc,DCW,NSE_EQ:817,NSE,EQ,817
ba22f1f5f6342550e9eb9ba17ebf4c492c4820def32953a8afbd55d6b1173ec8,ABSLNN50ET,NSE_EQ:7339,NSE,EQ,7339
daacef86b533e90c04b713ba672e01684cdc56159a735fda6b1da3e28eb83073,AIAENG,NSE_EQ:13086,NSE,EQ,13086
1cdeff1d5061d49dcd12a372c015016f265e483ed44f8e0fb0fbd984e9c54f60,VARDMNPOLY,NSE_EQ:6893,NSE,EQ,6893
b26dd8be6a67e5297f6b8e83bed78d45919efc58ea4c7dcf21f908e4374b280b,TEMBO,NSE_EQ:3280,NSE,EQ,3280
d9d43a17630289918d6b56616fa862c89c3212e4599ffe59248184ac2da26a2a,PRSMJOHNSN,NSE_EQ:2739,NSE,EQ,2739
f7ac75e170dd1de8e294a84cd7767529d0d9823a5de50240fde8449ed3cd2428,PSUBANK,NSE_EQ:15061,NSE,EQ,15061
cfcf2a86db5d49394ba4372a7f2bc75b5c6875bbe6d5aeec68c67d1974626f78,SOFTTECH,NSE_EQ:8268,NSE,EQ,8268
cd06be7aa8e730090756cee08033df2c2b7200dfee02855a42f053594fd5c873,GODREJIND,NSE_EQ:10925,NSE,EQ,10925
f68c0d2d8c200661a274e0341ffafb268976c7e33bf154993cbe9888d20832af,CEREBRAINT,NSE_EQ:29016,NSE,EQ,29016
7fd38c340f4708200a64cf099cf70456c6e7e0b71baacf64dd8068c96fe2834c,WSTCSTPAPR,NSE_EQ:3799,NSE,EQ,3799
06f8bd85d9e8c1bf38be5a37c47015ae3ab2474e41c345f283a58f98e39f5f7b,MEGASOFT,NSE_EQ:14797,NSE,EQ,14797
94feee18be22d5f1f0608209938ab580b82d98d38a8e6fd61d4f11c2412db593,CLSEL,NSE_EQ:3482,NSE,EQ,3482
13acb338f666c85ff74f7e3e729e241497cadfe8331f13b61cbb9781338012e0,ARVINDFASN,NSE_EQ:9111,NSE,EQ,9111
6f49320133b6bb911bfbd878f28461521af9e9bed9a2ba6157287b2a57b7d9e3,BHARATGEAR,NSE_EQ:426,NSE,EQ,426
b369902608e3ac45b717e89078ba243526bf28cba0de45595afb65ed0516f83d,GRPLTD,NSE_EQ:6543,NSE,EQ,6543
65b6a81ddaa087c5e982d285b867099d99b11c1b6f99446dec8c533ee742f3d3,SWELECTES,NSE_EQ:11909,NSE,EQ,11909
7883bb873643ddbfba4cdecbc7732732eaed72020ad01bf4e5d78690139ebcf3,RADIOCITY,NSE_EQ:19877,NSE,EQ,19877
6c24e096b46f70f313b22a96d3ac669adb7c25dc3a9c0c4863e8709fd125467c,NDLVENTURE,NSE_EQ:14547,NSE,EQ,14547
349882f1ded84f30474a713d91a458602593d155af538c59cb096dc7c01a9820,JKCEMENT,NSE_EQ:13270,NSE,EQ,13270
08a53aa764ae7cad2f1e9e3107fe37506e75cb12e9c1560af4388de83e78a344,GILLANDERS,NSE_EQ:17843,NSE,EQ,17843
66494c1b4f751592a3afee42f8c5edf7eac5800df5710861b1039657467594c8,NIACL,NSE_EQ:399,NSE,EQ,399
6d5dd1c5aba3418d269b6ea323c3a13d5aa9dcb37a831a0799b411b2af80e035,LYPSAGEMS,NSE_EQ:31468,NSE,EQ,31468
6a2b0174f8cffc3e98de9ae02add956e2e463484a5b30a19476cc484c65327c7,FEDERALBNK,NSE_EQ:1023,NSE,EQ,1023
c9cfb0929515a718bc40afbea026b2de30ef6e8a74d382a3b5ec2fb3041e307c,KHFM,NSE_EQ:9570,NSE,EQ,9570
2fe1e9735c90760d470980069bf19be3c253f0b1c3bb892183d29b1ae7ad76eb,COALINDIA,NSE_EQ:20374,NSE,EQ,20374
68af04bebb8ca499615f4db571833a9e48467cbbc13619c9712ca195d44f400a,DGCONTENT,NSE_EQ:10358,NSE,EQ,10358
468c33c6f1229514c955aaa46e55843fdd51cdf1cf39ec9f9b4f90899c8be2c9,ADROITINFO,NSE_EQ:4953,NSE,EQ,4953
be6c1969de670ae3319f1ad79ed5bfa7c4ad6417fd11e5921acf9df3a1f36b8c,PNC,NSE_EQ:9346,NSE,EQ,9346
62f495579989a3f79360631344654cf1eb76dd0fa54fbaac84f43365b494a8d2,PIIND,NSE_EQ:24184,NSE,EQ,24184
b26036fa997265056d59cdeb60e291421a916d114ebdec7ef1d6a8d65f003620,ECLERX,NSE_EQ:15179,NSE,EQ,15179
6a30e7eeaa8557e8761864c913a0c1f6e41a2d6387d11dbd1fbd27a02d0916c0,CINEVISTA,NSE_EQ:8024,NSE,EQ,8024
923632e4ce2e7726e7bec21078dadb147f6d86b6fecf685a6434e15b9eed99bc,NIDAN,NSE_EQ:6592,NSE,EQ,6592
59da09cac97bf1aa6cbf3d017b0beaa054c85c9f5b9e4a418aa695fe0c783183,QGOLDHALF,NSE_EQ:15330,NSE,EQ,15330
f91ada468204097e16a4b8625cfa1d8896eb3392576501fc14761530c667bd05,REMSONSIND,NSE_EQ:3965,NSE,EQ,3965
67404aad7c6a6e0a65be244dde8c46aa935cd5a3a7e64427449adcf40b62cf8b,MASKINVEST,NSE_EQ:18731,NSE,EQ,18731
5ab0d570ed88dc3b13d2ae5ce5a31ca9cf020a670e9f4280de9c152ab0c1db0c,MPSLTD,NSE_EQ:10578,NSE,EQ,10578
3f6e2ef10f71a283c04eb7df1145dad0a58516e76d5ab5453b6ff5b602d9897f,UNITEDPOLY,NSE_EQ:7560,NSE,EQ,7560
8dd0b7f5c083b006d6eea63b66b5cc9ef842c3dbc4426ad5de1a88007b2869a0,PVRINOX,NSE_EQ:13147,NSE,EQ,13147
58db207c2376887894430e9d11d35cc8afad0ed273fc4745745201a5260ae9a7,GICRE,NSE_EQ:277,NSE,EQ,277
d3545077aa7a1528cd0a2c1a20456e458099795cd7c8dea0344f4f7b3e207373,NIF100BEES,NSE_EQ:29577,NSE,EQ,29577
7f4be533ebd124416d5079a31a5bef289e78c9b3e931f2cbf8618114eb256d89,MASFIN,NSE_EQ:199,NSE,EQ,199
37c1fa434595121519585cbfa09cd7be0eda2ea8764b96bcddfa05cad6c8d1b9,WHEELS,NSE_EQ:3766,NSE,EQ,3766
404a373d6ab12edcab5ad0f13c4afebab21447c5240c5c74e03a5dcec7001253,CHOLAHLDNG,NSE_EQ:21740,NSE,EQ,21740
e698427dbc3ed0d471706cf2b1a1e72b6a87bff9713a36a383e41b8b14468eb6,RPOWER,NSE_EQ:15259,NSE,EQ,15259
02a586eaedb6b6af5488e1f5b6cb41c6ea2acd7026f52c6f6b872a2043521f2e,MOL,NSE_EQ:5394,NSE,EQ,5394
72891f06b3dda2aa7521c2fc7787fd51b52db69573d117309cfca5415c0c5faa,BAJAJHCARE,NSE_EQ:6863,NSE,EQ,6863
4556a63457b48bda1509d8c9ca0451e80f6a2c9d089dc81b9414cc06a5acedaa,AARTIIND,NSE_EQ:7,NSE,EQ,7
01d20b335ebe7c6868bf6628860bb465908f65ddccedcd39ee71e9092a4a2887,GICHSGFIN,NSE_EQ:1139,NSE,EQ,1139
b009d64b47f6f3404bc9bb69c36658d877b4e4330edabc0f54b5daa4275c17a5,INFRABEES,NSE_EQ:20072,NSE,EQ,20072
bc66fb135493bb4e8571ac474101ae9a06ca62ba3d3e62ab49656f9cc95e4d2c,ABFRL,NSE_EQ:30108,NSE,EQ,30108
648ada3bbf1e6ae24c740f123baf8e6e4c621c1450af58422502ca376a033baf,UNOMINDA,NSE_EQ:14154,NSE,EQ,14154
469dafcb889f1fc2ea066d2f7dda8b0facbdb991e99cfd6e8d417312e061a0a5,DCMNVL,NSE_EQ:11039,NSE,EQ,11039
446d6ba0e11633cebe364a9919678546937f420b73a3ea195ac448871bb2d14a,MMP,NSE_EQ:16395,NSE,EQ,16395
5bb902d1715f7e8be8bc1cf162a6688352ce54c8559461c33de06911bad745e3,DEEPINDS,NSE_EQ:3292,NSE,EQ,3292
08d2926d70fd42b467c42855df3bdf095fdbe44125e07168525faf2c8a9363d6,TRENT,NSE_EQ:1964,NSE,EQ,1964
8732d69a145d604c413840ff93c15d99d7d3021817973d593742f7e467b0251d,ITBEES,NSE_EQ:19084,NSE,EQ,19084
d24ceacaf127661928abbb5863bc877bf102b4ab303100895447f4cf3d6eaa05,BAJAJELEC,NSE_EQ:15034,NSE,EQ,15034
c94b09415ca13205971c231b4a014ea949a224afe30dae5322c8d2a2cd40d8b2,KIRIINDUS,NSE_EQ:16639,NSE,EQ,16639
4ea8b43f9bbc4563f679c09d5aaeff0cacb3319cc7abc27aa2ecb49b8b0ad10d,PRINCEPIPE,NSE_EQ:16045,NSE,EQ,16045
a92e964efdc3e8dd8f43ba20e47b8970d67baf332aca246e7b6f3713960570a3,RBLBANK,NSE_EQ:18391,NSE,EQ,18391
a30ae9d20f056c54c4899e663c8289962e760b4e4aecbf1e34316f3060e1d9f2,HAVELLS,NSE_EQ:9819,NSE,EQ,9819
bf138bc63b39fbc1a94c0f676edbf036e727478496d94448e4237b77b0a961c7,SHRIRAMPPS,NSE_EQ:7200,NSE,EQ,7200
d31b146a0b017bb67339c246b24fbdd80b89c892dfd1a5ea8cf11b34b151b9c0,GOCOLORS,NSE_EQ:6964,NSE,EQ,6964
e5dc74966fc7ae6f97209d6089752045c1c4392bf9e8eb6f12cd318342e76911,BOSCHLTD,NSE_EQ:2181,NSE,EQ,2181
fce348a2eabacff98d0f6576269475d3eaba7d7bc88cab3c895ac0355356990b,DALBHARAT,NSE_EQ:8075,NSE,EQ,8075
5573c80603ab319cad369aed37b1caa4c3e0a78f0beea6455747892223cd9f25,BIRLACORPN,NSE_EQ:480,NSE,EQ,480
ab7acc9fbb92651e24977033831afa6c81f3315ab3dd8ef38ccc71ef24e42bc6,CENTEXT,NSE_EQ:11511,NSE,EQ,11511
02f965e34720f8084c4ef191f19f07d46d0398dbfecdd285d5e26694c052166d,STERTOOLS,NSE_EQ:4299,NSE,EQ,4299
b29b45831d892fe85c40dc25a63d57adab99e7bf511dc8235e3ed3e1a1f54ba3,ZFCVINDIA,NSE_EQ:16915,NSE,EQ,16915
260709159b25c40f042d68275ef69046552e240a10b716f38385386f6f577718,VESUVIUS,NSE_EQ:3676,NSE,EQ,3676
4dd677ddb389918257bac2bd447d30acbaf79bf4a8a9bf0217b0266f55dbd569,LEMONTREE,NSE_EQ:2606,NSE,EQ,2606
0633cdc255aa58ad20a29be05711b1681bdc1729b101141e97aa3bd9fa04f953,STEL,NSE_EQ:21484,NSE,EQ,21484
97aba13cdbaff3cdbdc51d65db51b42f49f59a5bb8255c8fd276773448a81924,RUSHIL,NSE_EQ:24595,NSE,EQ,24595
6032a113a2ce8829bd69941099861891c5126f4ff7addb14d3ce2f63db987357,SIRCA,NSE_EQ:11050,NSE,EQ,11050
9735b602e90090dc6b95e71e4792719ea77ea061b2ed0a18d4d84c2c34821fb2,HITECHGEAR,NSE_EQ:8568,NSE,EQ,8568
5a01d541af0c079769cd02c43743100d4feb60354cf94f50e74f33344e40ce8b,ALEMBICLTD,NSE_EQ:79,NSE,EQ,79
b728d83d834c0ba94dab83cfe4a11e1143d5eb6b4ba0181134106d110d5446f1,SFL,NSE_EQ:19184,NSE,EQ,19184
937785dd2c6a4281447fb44c3c1e71e4c1e758081759521002e1b7696aa488ec,BAFNAPH,NSE_EQ:17735,NSE,EQ,17735
fb02bdbdbe7c070a30f9938889b97e1aeb9bfd31963a016dc45e8896be774061,ISEC,NSE_EQ:2489,NSE,EQ,2489
a94ecffa210c3a6f2c25c0b0a763fe353d0caa11adf87c821adaed2b3f5445c2,HINDCOPPER,NSE_EQ:17939,NSE,EQ,17939
c99056ca05640d16aa6a10492f5f39f14404b0ec915f2d1273d07ab8427a94b8,GENUSPOWER,NSE_EQ:11905,NSE,EQ,11905
57d50532c3f031ef9545ba776df0b1203420b3da8a24863c47816e3d9997d42b,METROPOLIS,NSE_EQ:9581,NSE,EQ,9581
f13a4dfabde5de349b2faa374fa5d33588a760d1639de8afd4975621867694ef,LIKHITHA,NSE_EQ:578,NSE,EQ,578
def2b119c597fdb48980e70641976ed46787839e9b1f88a1e2abe191d7b3aab2,SBIN,NSE_EQ:3045,NSE,EQ,3045
3c9e045603651f8df68897e69fb6d6bf5431302ef11def8ebb0924aba1151b8f,LEXUS,NSE_EQ:14459,NSE,EQ,14459
25310dd56d00d807965d2756a48e919e22aaa788ef25d5537278491ae4bd040f,BHARATRAS,NSE_EQ:3834,NSE,EQ,3834
e7440dd384f12056f4865f279e2c40932ae3c7aceca1a798a0145ebd499b9072,GLOBAL,NSE_EQ:1415,NSE,EQ,1415
5a35ae56125b029b2a2eaab9df0d07de0df189b57a0d7022c596218473e0d338,UNIINFO,NSE_EQ:7791,NSE,EQ,7791
5aaa2599472c5c5d13391e7b312e17e5874ef353ce913e13680704db6380c670,HECPROJECT,NSE_EQ:7425,NSE,EQ,7425
32261296df8441a0bede1a8d456913e472a0b55a51321d3dcf3757318467914e,PTL,NSE_EQ:14101,NSE,EQ,14101
ed8076ccd1f6b3df534ec1e94279f04659c28277b4f718fb0ee24cc827b4d7dc,VIVIDHA,NSE_EQ:29877,NSE,EQ,29877
6c838452895502dd5d7bae489b57bbc3522eda4dd7292e7cf6b3c677de855110,ORTINGLOBE,NSE_EQ:2979,NSE,EQ,2979
d0f86d63a8ba36cc48bac4a298d108169dda6779767e70a65a855adbf6e603c8,KIRLOSENG,NSE_EQ:20936,NSE,EQ,20936
d43a34b5f99e1e16b8f4001337e8126f330908cede8220504900f35969da2a6d,LMW,NSE_EQ:1979,NSE,EQ,1979
7cc8ad34d4fc69911a05580c68016543cabf967a70ca5d04b7aa6e8fb04280e9,ROUTE,NSE_EQ:128,NSE,EQ,128
9abb7c5acf03828dcc592a432c35f898fcc90be5b8824ffb4058ce13b120b42f,HGINFRA,NSE_EQ:1672,NSE,EQ,1672
515fef6bc2a7bccfe4031af33058a888da2dcca96c9854595889083026867735,GOLDTECH,NSE_EQ:9874,NSE,EQ,9874
671c8d69c262b16bc85e23e6419d962643aa5d4e0abdd5790e6d0c4dcaecd703,ALPHAGEO,NSE_EQ:14601,NSE,EQ,14601
dc9d99b759a04361c8baa6eb1e9bf95cba567f5d314e5d0a6cc10132523c5a80,TCIEXP,NSE_EQ:19223,NSE,EQ,19223
2364c069833a73e19e4629c4caf14d9ae368f5f3e4328d23b6f8a0a6ba1b5c03,ENERGYDEV,NSE_EQ:15053,NSE,EQ,15053
995a857161f860bb930b3f8ec1022cd98181dcb6d37f96ce21825de50b69d6f5,INTELLECT,NSE_EQ:5926,NSE,EQ,5926
840bcdbbb1b046862d797b1202564d4fd9e45fa568ae8781221f6ebd5dbcd70e,ADFFOODS,NSE_EQ:19761,NSE,EQ,19761
90b602c6001a428f800ef15818c22f4e200875eb38e0203377f6e5d31ad0fb90,WEALTH,NSE_EQ:1933,NSE,EQ,1933
24acdd78e122217c266a1775ec5f83e16dd4d74504e3aa1456532fd0e80d0b50,SANDHAR,NSE_EQ:2397,NSE,EQ,2397
18e3cdf47a5e8a8410e3764f8345248b302f13c1cc4cd59f7d5bc99252f23049,KBCGLOBAL,NSE_EQ:2360,NSE,EQ,2360
027d3ed07faa1243d69ad48f07c0872f92b26ae02c1c3c3307e80b77fa9df88c,INFY,NSE_EQ:1594,NSE,EQ,1594
dd34d07c90df5c3a175e0887a339be76e8589eaa47ed592742d7f9235b9b19f9,KOTHARIPET,NSE_EQ:4594,NSE,EQ,4594
2934209183f0198f3595342b25b62f2554ad65b0475fe2acd2e42585091d3c48,LFIC,NSE_EQ:7902,NSE,EQ,7902
19136e573d8f3d9812de6a6f1086b5090ab1ded277ed62e9ec3e0e992e0ad156,MANGCHEFER,NSE_EQ:15007,NSE,EQ,15007
89a4eab9d5098a245309a3540557949ddbfda48de8a759b59b3af9f47a12bdf4,WEIZMANIND,NSE_EQ:3748,NSE,EQ,3748
3f6782e9166a12d7966dbffbad50d524160679a3dbadab0c141ebc78162af305,HATSUN,NSE_EQ:3892,NSE,EQ,3892
