Security Code,Security Name,Company Name,Ex Date,Purpose,Record Date,BC Start Date, BC End Date	,ND Start Date,ND End Date,Actual Payment Date
590073,WHEELS,Wheels India Ltd,13 Feb 2014,Right Issue of Equity Shares ,14 Feb 2014,-,-,07 Feb 2014,13 Feb 2014,-
532751,EASUNREYRL,Easun Reyrolle Ltd,13 Mar 2014,Right Issue of Equity Shares ,17 Mar 2014,-,-,10 Mar 2014,13 Mar 2014,-
533177,IL&FSTRANS,IL&FS Transportation Networks Ltd,13 Mar 2014,Right Issue of Equity Shares ,14 Mar 2014,-,-,07 Mar 2014,13 Mar 2014,-
530579,UYFINCORP,U. Y. Fincorp Ltd,18 Mar 2014,Right Issue of Equity Shares ,19 Mar 2014,-,-,11 Mar 2014,18 Mar 2014,-
500400,TATAPOWER,Tata Power Company Ltd,19 Mar 2014,Right Issue of Equity Shares ,20 Mar 2014,-,-,12 Mar 2014,19 Mar 2014,-
537536,DENISCHEM,Denis Chem Lab Ltd,27 Mar 2014,Right Issue of Equity Shares ,29 Mar 2014,-,-,24 Mar 2014,26 Mar 2014,-
534839,EFPL,Eco Friendly Food Processing Park Ltd,16 Apr 2014,Right Issue of Equity Shares ,17 Apr 2014,-,-,09 Apr 2014,16 Apr 2014,-
532370,RAMCOSYS,Ramco Systems Ltd,22 Apr 2014,Right Issue of Equity Shares ,23 Apr 2014,-,-,15 Apr 2014,22 Apr 2014,-
524558,NEULANDLAB,Neuland Laboratories Ltd,13 Aug 2014,Right Issue of Equity Shares ,14 Aug 2014,-,-,07 Aug 2014,12 Aug 2014,-
500279,MIRCELECTR,Mirc Electronics Ltd,18 Sep 2014,Right Issue of Equity Shares ,-,22 Sep 2014,22 Sep 2014,15 Sep 2014,19 Sep 2014,-
500294,NCC,NCC Ltd,18 Sep 2014,Right Issue of Equity Shares ,19 Sep 2014,-,-,12 Sep 2014,18 Sep 2014,-
523574,FEL,Future Enterprises Ltd,18 Nov 2014,Right Issue of Equity Shares ,19 Nov 2014,-,-,12 Nov 2014,18 Nov 2014,-
570002,FELDVR,Future Enterprises Ltd_DVR,18 Nov 2014,Right Issue of Equity Shares ,19 Nov 2014,-,-,12 Nov 2014,18 Nov 2014,-
535142,CNEL,Channel Nine Entertainment Ltd,20 Nov 2014,Right Issue of Equity Shares ,21 Nov 2014,-,-,14 Nov 2014,20 Nov 2014,-
504273,MODULEX,Modulex Construction Technologies Ltd,16 Dec 2014,Right Issue of Equity Shares ,19 Dec 2014,-,-,16 Dec 2014,23 Dec 2014,-
512345,YASTF,Yash Trading & Finance Ltd,18 Dec 2014,Right Issue of Equity Shares ,19 Dec 2014,-,-,16 Dec 2014,18 Dec 2014,-
511196,CANFINHOME,Can Fin Homes Ltd,23 Jan 2015,Right Issue of Equity Shares ,27 Jan 2015,-,-,19 Jan 2015,23 Jan 2015,-
532754,GMRAIRPORT,GMR Airports Ltd,11 Mar 2015,Right Issue of Equity Shares ,12 Mar 2015,-,-,04 Mar 2015,11 Mar 2015,-
532794,ZEEMEDIA,Zee Media Corporation Ltd,16 Mar 2015,Right Issue of Equity Shares ,17 Mar 2015,-,-,10 Mar 2015,16 Mar 2015,-
500570,TATAMOTORS,Tata Motors Ltd,06 Apr 2015,Right Issue of Equity Shares ,-,08 Apr 2015,08 Apr 2015,27 Mar 2015,07 Apr 2015,-
533156,VASCONEQ,Vascon Engineers Ltd,23 Jun 2015,Right Issue of Equity Shares ,24 Jun 2015,-,-,17 Jun 2015,23 Jun 2015,-
512068,DECNGOLD,Deccan Gold Mines Ltd,03 Sep 2015,Right Issue of Equity Shares ,05 Sep 2015,-,-,01 Sep 2015,03 Sep 2015,-
514358,EVERFIN,Everlon Financials Ltd,07 Sep 2015,Right Issue of Equity Shares ,-,09 Sep 2015,15 Sep 2015,02 Sep 2015,08 Sep 2015,-
504212,UNIVCABLES,Universal Cables Ltd,16 Sep 2015,Right Issue of Equity Shares ,18 Sep 2015,-,-,10 Sep 2015,16 Sep 2015,-
524019,KINGFA,Kingfa Science & Technology (India) Ltd,22 Sep 2015,Right Issue of Equity Shares ,-,24 Sep 2015,28 Sep 2015,16 Sep 2015,23 Sep 2015,-
533177,IL&FSTRANS,IL&FS Transportation Networks Ltd,07 Oct 2015,Right Issue of Equity Shares ,08 Oct 2015,-,-,30 Sep 2015,07 Oct 2015,-
514286,ASHIMASYN,Ashima Ltd,30 Oct 2015,Right Issue of Equity Shares ,02 Nov 2015,-,-,26 Oct 2015,30 Oct 2015,-
523019,BNRSEC,BN Rathi Securities Ltd,14 Jan 2016,Right Issue of Equity Shares ,15 Jan 2016,-,-,08 Jan 2016,14 Jan 2016,-
530023,THEINVEST,The Investment Trust Of India Ltd,08 Feb 2016,Right Issue of Equity Shares ,09 Feb 2016,-,-,02 Feb 2016,08 Feb 2016,-
532872,SPARC,Sun Pharma Advanced Research Company Ltd,16 Mar 2016,Right Issue of Equity Shares ,17 Mar 2016,-,-,10 Mar 2016,16 Mar 2016,-
507645,POLSON,Polson Ltd,05 Apr 2016,Right Issue of Equity Shares ,06 Apr 2016,-,-,30 Mar 2016,05 Apr 2016,-
518091,APCL,Anjani Portland Cement Ltd,17 May 2016,Right Issue of Equity Shares ,18 May 2016,-,-,11 May 2016,17 May 2016,-
511413,CREST,Crest Ventures Ltd,15 Sep 2016,Right Issue of Equity Shares ,16 Sep 2016,-,-,08 Sep 2016,15 Sep 2016,-
532652,KTKBANK,Karnataka Bank Ltd,24 Oct 2016,Right Issue of Equity Shares ,25 Oct 2016,-,-,18 Oct 2016,24 Oct 2016,-
533407,TRUEGREEN,True Green Bio Energy Ltd,24 Oct 2016,Right Issue of Equity Shares ,25 Oct 2016,-,-,18 Oct 2016,24 Oct 2016,-
502420,ORIENTPPR,Orient Paper & Industries Ltd,18 Nov 2016,Right Issue of Equity Shares ,21 Nov 2016,-,-,11 Nov 2016,18 Nov 2016,-
523638,IPRINGLTD,IP Rings Ltd,16 Jan 2017,Right Issue of Equity Shares ,17 Jan 2017,-,-,13 Jan 2017,16 Jan 2017,-
524640,ARCHITORG,Archit Organosys Ltd,09 Feb 2017,Right Issue of Equity Shares ,11 Feb 2017,-,-,06 Feb 2017,09 Feb 2017,-
532218,SOUTHBANK,South Indian Bank Ltd,16 Feb 2017,Right Issue of Equity Shares ,17 Feb 2017,-,-,10 Feb 2017,16 Feb 2017,-
532483,CANBK,Canara Bank,17 Feb 2017,Right Issue of Equity Shares ,20 Feb 2017,-,-,13 Feb 2017,16 Feb 2017,-
538598,VISHAL,Vishal Fabrics Ltd,02 Mar 2017,Right Issue of Equity Shares ,03 Mar 2017,-,-,23 Feb 2017,02 Mar 2017,-
524019,KINGFA,Kingfa Science & Technology (India) Ltd,09 Mar 2017,Right Issue of Equity Shares ,10 Mar 2017,-,-,03 Mar 2017,09 Mar 2017,-
532313,MAHLIFE,Mahindra Lifespace Developers Ltd,30 Mar 2017,Right Issue of Equity Shares ,31 Mar 2017,-,-,23 Mar 2017,30 Mar 2017,-
534392,VSSL,Vardhman Special Steels Ltd,07 Apr 2017,Right Issue of Equity Shares ,10 Apr 2017,-,-,07 Apr 2017,07 Apr 2017,-
532039,ZENOTECH,Zenotech Laboratories Ltd,01 Jun 2017,Right Issue of Equity Shares ,02 Jun 2017,-,-,26 May 2017,01 Jun 2017,-
538835,INTELLECT,Intellect Design Arena Ltd,17 Jul 2017,Right Issue of Equity Shares ,18 Jul 2017,-,-,11 Jul 2017,17 Jul 2017,-
537536,DENISCHEM,Denis Chem Lab Ltd,07 Sep 2017,Right Issue of Equity Shares ,09 Sep 2017,-,-,04 Sep 2017,07 Sep 2017,-
538546,BRPL,Bansal Roofing Products Ltd,18 Sep 2017,Right Issue of Equity Shares ,19 Sep 2017,-,-,12 Sep 2017,18 Sep 2017,-
500850,INDHOTEL,Indian Hotels Company Ltd,04 Oct 2017,Right Issue of Equity Shares ,05 Oct 2017,-,-,28 Sep 2017,04 Oct 2017,-
590003,KARURVYSYA,Karur Vysya Bank Ltd,12 Oct 2017,Right Issue of Equity Shares ,13 Oct 2017,-,-,06 Oct 2017,12 Oct 2017,-
504036,HIRECT,Hind Rectifiers Ltd,17 Oct 2017,Right Issue of Equity Shares ,18 Oct 2017,-,-,11 Oct 2017,16 Oct 2017,-
500179,HCL-INSYS,HCL Infosystems Ltd,31 Oct 2017,Right Issue of Equity Shares ,01 Nov 2017,-,-,25 Oct 2017,31 Oct 2017,-
532613,VIPCLOTHNG,VIP Clothing Ltd,17 Nov 2017,Right Issue of Equity Shares ,20 Nov 2017,-,-,13 Nov 2017,17 Nov 2017,-
505750,JOSTS,Josts Engineering Company Ltd,20 Nov 2017,Right Issue of Equity Shares ,21 Nov 2017,-,-,14 Nov 2017,20 Nov 2017,-
507779,KANPRPLA,Kanpur Plastipack Ltd,14 Dec 2017,Right Issue of Equity Shares ,15 Dec 2017,-,-,08 Dec 2017,14 Dec 2017,-
514211,SUMEETINDS,Sumeet Industries Ltd,15 Dec 2017,Right Issue of Equity Shares ,18 Dec 2017,-,-,11 Dec 2017,15 Dec 2017,-
509874,SHALPAINTS,Shalimar Paints Ltd,28 Dec 2017,Right Issue of Equity Shares ,29 Dec 2017,-,-,21 Dec 2017,28 Dec 2017,-
526544,SGLRES,SGL Resources Ltd,18 Jan 2018,Right Issue of Equity Shares ,19 Jan 2018,-,-,12 Jan 2018,18 Jan 2018,-
500302,PEL,Piramal Enterprises Ltd,31 Jan 2018,Right Issue of Equity Shares ,01 Feb 2018,-,-,24 Jan 2018,31 Jan 2018,-
500470,TATASTEEL,Tata Steel Ltd,31 Jan 2018,Right Issue of Equity Shares ,01 Feb 2018,-,-,24 Jan 2018,31 Jan 2018,-
504000,ELPROINTL,Elpro International Ltd,08 Feb 2018,Right Issue of Equity Shares ,09 Feb 2018,-,-,02 Feb 2018,08 Feb 2018,-
532960,DHANI,Dhani Services Ltd,09 Feb 2018,Right Issue of Equity Shares ,12 Feb 2018,-,-,05 Feb 2018,09 Feb 2018,-
531531,HATSUN,Hatsun Agro Product Ltd,31 May 2018,Right Issue of Equity Shares ,01 Jun 2018,-,-,25 May 2018,31 May 2018,-
509874,SHALPAINTS,Shalimar Paints Ltd,06 Nov 2018,Right Issue of Equity Shares ,09 Nov 2018,-,-,01 Nov 2018,07 Nov 2018,-
500185,HCC,Hindustan Construction Company Ltd,20 Nov 2018,Right Issue of Equity Shares ,22 Nov 2018,-,-,15 Nov 2018,21 Nov 2018,-
538882,EMERALD,Emerald Finance Ltd,29 Nov 2018,Right Issue of Equity Shares ,30 Nov 2018,-,-,22 Nov 2018,29 Nov 2018,-
530879,CIFL,Capital India Finance Ltd,18 Dec 2018,Right Issue of Equity Shares ,19 Dec 2018,-,-,12 Dec 2018,18 Dec 2018,-
533007,LGBFORGE,LGB Forge Ltd,03 Jan 2019,Right Issue of Equity Shares ,04 Jan 2019,-,-,02 Jan 2019,03 Jan 2019,-
524518,KREBSBIO,Krebs Biochemicals & Industries Ltd,31 Jan 2019,Right Issue of Equity Shares ,01 Feb 2019,-,-,25 Jan 2019,31 Jan 2019,-
532425,GENUSPRIME,Genus Prime Infra Ltd,27 Mar 2019,Right Issue of Equity Shares ,28 Mar 2019,-,-,20 Mar 2019,27 Mar 2019,-
532822,IDEA,Vodafone Idea Ltd,29 Mar 2019,Right Issue of Equity Shares ,02 Apr 2019,-,-,26 Mar 2019,01 Apr 2019,-
505688,BHARATGEAR,Bharat Gears Ltd,02 Apr 2019,Right Issue of Equity Shares ,03 Apr 2019,-,-,26 Mar 2019,02 Apr 2019,-
532454,BHARTIARTL,Bharti Airtel Ltd,23 Apr 2019,Right Issue of Equity Shares ,24 Apr 2019,-,-,15 Apr 2019,23 Apr 2019,-
531109,ISHANCH,Ishan Dyes and Chemicals Ltd,09 May 2019,Right Issue of Equity Shares ,10 May 2019,-,-,03 May 2019,09 May 2019,-
526544,SGLRES,SGL Resources Ltd,14 May 2019,Right Issue of Equity Shares ,15 May 2019,-,-,08 May 2019,14 May 2019,-
540776,5PAISA,5paisa Capital Ltd,28 May 2019,Right Issue of Equity Shares ,29 May 2019,-,-,22 May 2019,28 May 2019,-
503162,RELCHEMQ,Reliance Chemotex Industries Ltd,19 Jun 2019,Right Issue of Equity Shares ,20 Jun 2019,-,-,13 Jun 2019,19 Jun 2019,-
523483,PACIFICI,Pacific Industries Ltd,25 Jul 2019,Right Issue of Equity Shares ,26 Jul 2019,-,-,19 Jul 2019,25 Jul 2019,-
531120,PATELENG,Patel Engineering Ltd,17 Sep 2019,Right Issue of Equity Shares ,18 Sep 2019,-,-,16 Sep 2019,17 Sep 2019,-
530977,SKCIL,Shri Keshav Cements And Infra Ltd,18 Sep 2019,Right Issue of Equity Shares ,19 Sep 2019,-,-,12 Sep 2019,18 Sep 2019,-
533326,TEXRAIL,Texmaco Rail & Engineering Ltd,24 Sep 2019,Right Issue of Equity Shares ,25 Sep 2019,-,-,20 Sep 2019,24 Sep 2019,-
500302,PEL,Piramal Enterprises Ltd,30 Dec 2019,Right Issue of Equity Shares ,31 Dec 2019,-,-,23 Dec 2019,30 Dec 2019,-
500031,BAJAJELEC,Bajaj Electricals Ltd,05 Feb 2020,Right Issue of Equity Shares ,06 Feb 2020,-,-,01 Feb 2020,05 Feb 2020,-
533543,BROOKS,Brooks Laboratories Ltd,11 Feb 2020,Right Issue of Equity Shares ,12 Feb 2020,-,-,05 Feb 2020,11 Feb 2020,-
516064,ARROWGREEN,Arrow Greentech Ltd,12 Feb 2020,Right Issue of Equity Shares ,13 Feb 2020,-,-,06 Feb 2020,12 Feb 2020,-
542484,ARVINDFASN,Arvind Fashions Ltd,17 Mar 2020,Right Issue of Equity Shares ,18 Mar 2020,-,-,13 Mar 2020,17 Mar 2020,-
500325,RELIANCE,Reliance Industries Ltd,13 May 2020,Right Issue of Equity Shares ,14 May 2020,-,-,12 May 2020,13 May 2020,-
532884,REFEX,Refex Industries Ltd,16 Jun 2020,Right Issue of Equity Shares ,17 Jun 2020,-,-,11 Jun 2020,16 Jun 2020,-
535755,ABFRL,Aditya Birla Fashion and Retail Ltd,30 Jun 2020,Right Issue of Equity Shares ,01 Jul 2020,-,-,26 Jun 2020,30 Jun 2020,-
532689,PVRINOX,PVR Inox Ltd,09 Jul 2020,Right Issue of Equity Shares ,10 Jul 2020,-,-,07 Jul 2020,09 Jul 2020,-
511218,SHRIRAMFIN,Shriram Finance Ltd,09 Jul 2020,Right Issue of Equity Shares ,10 Jul 2020,-,-,08 Jul 2020,09 Jul 2020,-
532720,M&MFIN,Mahindra & Mahindra Financial Services Ltd,22 Jul 2020,Right Issue of Equity Shares ,23 Jul 2020,-,-,21 Jul 2020,22 Jul 2020,-
542337,SPENCERS,Spencers Retail Ltd,28 Jul 2020,Right Issue of Equity Shares ,29 Jul 2020,-,-,27 Jul 2020,28 Jul 2020,-
539404,SATIN,Satin Creditcare Network Ltd,04 Aug 2020,Right Issue of Equity Shares ,05 Aug 2020,-,-,31 Jul 2020,04 Aug 2020,-
532539,UNOMINDA,UNO Minda Ltd,14 Aug 2020,Right Issue of Equity Shares ,17 Aug 2020,-,-,12 Aug 2020,14 Aug 2020,-
533470,RUSHIL,Rushil Decor Ltd,10 Sep 2020,Right Issue of Equity Shares ,11 Sep 2020,-,-,09 Sep 2020,10 Sep 2020,-
500645,DEEPAKFERT,Deepak Fertilisers & Petrochemicals Corporation Ltd,16 Sep 2020,Right Issue of Equity Shares ,17 Sep 2020,-,-,-,-,-
500840,EIHOTEL,EIH Ltd,22 Sep 2020,Right Issue of Equity Shares ,23 Sep 2020,-,-,18 Sep 2020,22 Sep 2020,-
532638,SHOPERSTOP,Shoppers Stop Ltd,19 Nov 2020,Right Issue of Equity Shares ,20 Nov 2020,-,-,14 Nov 2020,19 Nov 2020,-
540293,PRICOLLTD,Pricol Ltd,24 Nov 2020,Right Issue of Equity Shares ,25 Nov 2020,-,-,20 Nov 2020,24 Nov 2020,-
526987,URJA,Urja Global Ltd,14 Jan 2021,Right Issue of Equity Shares ,15 Jan 2021,-,-,12 Jan 2021,14 Jan 2021,-
533519,LTF,L&T Finance Ltd,21 Jan 2021,Right Issue of Equity Shares ,22 Jan 2021,-,-,19 Jan 2021,21 Jan 2021,-
538882,EMERALD,Emerald Finance Ltd,27 Jan 2021,Right Issue of Equity Shares ,28 Jan 2021,-,-,22 Jan 2021,27 Jan 2021,-
539177,AIIL,Authum Investment & Infrastructure Ltd,17 Feb 2021,Right Issue of Equity Shares ,19 Feb 2021,-,-,16 Feb 2021,17 Feb 2021,-
526381,PATINTLOG,Patel Integrated Logistics Ltd,17 Feb 2021,Right Issue of Equity Shares ,18 Feb 2021,-,-,15 Feb 2021,16 Feb 2021,-
542484,ARVINDFASN,Arvind Fashions Ltd,23 Feb 2021,Right Issue of Equity Shares ,24 Feb 2021,-,-,19 Feb 2021,23 Feb 2021,-
532503,RAJPALAYAM,Rajapalayam Mills Ltd,04 Mar 2021,Right Issue of Equity Shares ,05 Mar 2021,-,-,02 Mar 2021,04 Mar 2021,-
532373,WEPSOLN,WEP Solutions Ltd,10 Mar 2021,Right Issue of Equity Shares ,12 Mar 2021,-,-,08 Mar 2021,10 Mar 2021,-
540565,INDIGRID,IndiGrid Infrastructure Trust,26 Mar 2021,Right Issue of Equity Shares ,30 Mar 2021,-,-,24 Mar 2021,26 Mar 2021,-
532054,KDDL,KDDL Ltd,30 Mar 2021,Right Issue of Equity Shares ,31 Mar 2021,-,-,24 Mar 2021,26 Mar 2021,-
542655,VIKASLIFE,Vikas Lifecare Ltd,20 May 2021,Right Issue of Equity Shares ,21 May 2021,-,-,18 May 2021,20 May 2021,-
517096,APLAB,Aplab Ltd,07 Jun 2021,Right Issue of Equity Shares ,08 Jun 2021,-,-,03 Jun 2021,07 Jun 2021,-
530961,VIKASECO,Vikas EcoTech Ltd,09 Jun 2021,Right Issue of Equity Shares ,10 Jun 2021,-,-,07 Jun 2021,09 Jun 2021,-
532408,MEGASOFT,Megasoft Ltd,12 Jul 2021,Right Issue of Equity Shares ,13 Jul 2021,-,-,08 Jul 2021,12 Jul 2021,-
500016,ARUNAHTEL,Aruna Hotels Ltd,22 Jul 2021,Right Issue of Equity Shares ,23 Jul 2021,-,-,19 Jul 2021,22 Jul 2021,-
526544,SGLRES,SGL Resources Ltd,13 Aug 2021,Right Issue of Equity Shares ,17 Aug 2021,-,-,11 Aug 2021,16 Aug 2021,-
526638,TEXELIN,Texel Industries Ltd,13 Aug 2021,Right Issue of Equity Shares ,17 Aug 2021,-,-,12 Aug 2021,16 Aug 2021,-
540901,PRAXIS,Praxis Home Retail Ltd,07 Sep 2021,Right Issue of Equity Shares ,08 Sep 2021,-,-,03 Sep 2021,07 Sep 2021,-
532888,ASIANTILES,Asian Granito India Ltd,08 Sep 2021,Right Issue of Equity Shares ,09 Sep 2021,-,-,07 Sep 2021,08 Sep 2021,-
532674,BASML,Bannari Amman Spinning Mills Ltd,08 Sep 2021,Right Issue of Equity Shares ,09 Sep 2021,-,-,06 Sep 2021,08 Sep 2021,-
502937,KESORAMIND,Kesoram Industries Ltd,16 Sep 2021,Right Issue of Equity Shares ,17 Sep 2021,-,-,14 Sep 2021,16 Sep 2021,-
533284,RPPINFRA,R P P Infra Projects Ltd,17 Sep 2021,Right Issue of Equity Shares ,20 Sep 2021,-,-,16 Sep 2021,17 Sep 2021,-
532454,BHARTIARTL,Bharti Airtel Ltd,27 Sep 2021,Right Issue of Equity Shares ,28 Sep 2021,-,-,24 Sep 2021,27 Sep 2021,-
533326,TEXRAIL,Texmaco Rail & Engineering Ltd,21 Oct 2021,Right Issue of Equity Shares ,22 Oct 2021,-,-,13 Oct 2021,21 Oct 2021,-
500189,NDLVENTURE,NDL Ventures Ltd,22 Oct 2021,Right Issue of Equity Shares ,25 Oct 2021,-,-,19 Oct 2021,22 Oct 2021,-
505688,BHARATGEAR,Bharat Gears Ltd,28 Oct 2021,Right Issue of Equity Shares ,29 Oct 2021,-,-,22 Oct 2021,28 Oct 2021,-
526381,PATINTLOG,Patel Integrated Logistics Ltd,28 Oct 2021,Right Issue of Equity Shares ,29 Oct 2021,-,-,26 Oct 2021,28 Oct 2021,-
542655,VIKASLIFE,Vikas Lifecare Ltd,29 Oct 2021,Right Issue of Equity Shares ,01 Nov 2021,-,-,27 Oct 2021,29 Oct 2021,-
542865,ANUROOP,Anuroop Packaging Ltd,02 Nov 2021,Right Issue of Equity Shares ,05 Nov 2021,-,-,01 Nov 2021,02 Nov 2021,-
519532,ASIANTNE,Asian Tea & Exports Ltd,08 Nov 2021,Right Issue of Equity Shares ,09 Nov 2021,-,-,02 Nov 2021,08 Nov 2021,-
523558,SWISSMLTRY,Swiss Military Consumer Goods Ltd,08 Nov 2021,Right Issue of Equity Shares ,09 Nov 2021,-,-,02 Nov 2021,08 Nov 2021,-
500850,INDHOTEL,Indian Hotels Company Ltd,11 Nov 2021,Right Issue of Equity Shares ,13 Nov 2021,-,-,11 Nov 2021,11 Nov 2021,-
524654,NATCAPSUQ,Natural Capsules Ltd,11 Nov 2021,Right Issue of Equity Shares ,12 Nov 2021,-,-,03 Nov 2021,11 Nov 2021,-
539097,URSUGAR,UR Sugar Industries Ltd,12 Nov 2021,Right Issue of Equity Shares ,15 Nov 2021,-,-,08 Nov 2021,12 Nov 2021,-
530961,VIKASECO,Vikas EcoTech Ltd,24 Nov 2021,Right Issue of Equity Shares ,25 Nov 2021,-,-,23 Nov 2021,24 Nov 2021,-
512064,VISVEN,Vishvprabha Ventures Ltd,01 Dec 2021,Right Issue of Equity Shares ,02 Dec 2021,-,-,30 Nov 2021,01 Dec 2021,-
504365,RIDHISYN,Ridhi Synthetics Ltd,09 Dec 2021,Right Issue of Equity Shares ,10 Dec 2021,-,-,03 Dec 2021,09 Dec 2021,-
532776,SHIVAMAUTO,Shivam Autotech Ltd,09 Dec 2021,Right Issue of Equity Shares ,10 Dec 2021,-,-,03 Dec 2021,09 Dec 2021,-
523019,BNRSEC,BN Rathi Securities Ltd,16 Dec 2021,Right Issue of Equity Shares ,17 Dec 2021,-,-,10 Dec 2021,16 Dec 2021,-
507514,SDBL,Som Distilleries & Breweries Ltd,31 Dec 2021,Right Issue of Equity Shares ,03 Jan 2022,-,-,28 Dec 2021,31 Dec 2021,-
538092,VASUPRADA,Shri Vasuprada Plantations Ltd,18 Jan 2022,Right Issue of Equity Shares ,19 Jan 2022,-,-,14 Jan 2022,18 Jan 2022,-
531358,CHOICEIN,Choice International Ltd,19 Jan 2022,Right Issue of Equity Shares ,20 Jan 2022,-,-,17 Jan 2022,19 Jan 2022,-
539659,KAMATS,Vikram Kamats Hospitality Ltd,20 Jan 2022,Right Issue of Equity Shares ,21 Jan 2022,-,-,18 Jan 2022,20 Jan 2022,-
543241,VGIL,Veer Global Infraconstruction Ltd,20 Jan 2022,Right Issue of Equity Shares ,21 Jan 2022,-,-,14 Jan 2022,20 Jan 2022,-
538970,WARDINMOBI,Wardwizard Innovations & Mobility Ltd,20 Jan 2022,Right Issue of Equity Shares ,22 Jan 2022,-,-,19 Jan 2022,20 Jan 2022,-
503663,TILAK,Tilak Ventures Ltd,17 Feb 2022,Right Issue of Equity Shares ,18 Feb 2022,-,-,14 Feb 2022,17 Feb 2022,-
501314,PRISMX,Prismx Global Ventures Ltd,02 Mar 2022,Right Issue of Equity Shares ,03 Mar 2022,-,-,23 Feb 2022,02 Mar 2022,-
532300,WOCKPHARMA,Wockhardt Ltd,08 Mar 2022,Right Issue of Equity Shares ,09 Mar 2022,-,-,04 Mar 2022,08 Mar 2022,-
539773,ADVIKCA,Advik Capital Ltd,10 Mar 2022,Right Issue of Equity Shares ,11 Mar 2022,-,-,07 Mar 2022,10 Mar 2022,-
531694,RAINBOWF,Rainbow Foundations Ltd,10 Mar 2022,Right Issue of Equity Shares ,11 Mar 2022,-,-,08 Mar 2022,10 Mar 2022,-
526717,HPBL,HCP Plastene Bulkpack Ltd,16 Mar 2022,Right Issue of Equity Shares ,18 Mar 2022,-,-,16 Mar 2022,16 Mar 2022,-
526433,ASMTEC,ASM Technologies Ltd,17 Mar 2022,Right Issue of Equity Shares ,21 Mar 2022,-,-,11 Mar 2022,17 Mar 2022,-
512221,SPVGLOBAL,SPV Global Trading Ltd,21 Mar 2022,Right Issue of Equity Shares ,22 Mar 2022,-,-,16 Mar 2022,21 Mar 2022,-
506919,MAKERSL,Makers Laboratories Ltd,30 Mar 2022,Right Issue of Equity Shares ,01 Apr 2022,-,-,29 Mar 2022,30 Mar 2022,-
541418,NGIL,Nakoda Group of Industries Ltd,30 Mar 2022,Right Issue of Equity Shares ,01 Apr 2022,-,-,28 Mar 2022,30 Mar 2022,-
531719,BHAGCHEM,Bhagiradha Chemicals & Industries Ltd,07 Apr 2022,Right Issue of Equity Shares ,09 Apr 2022,-,-,06 Apr 2022,07 Apr 2022,-
532888,ASIANTILES,Asian Granito India Ltd,11 Apr 2022,Right Issue of Equity Shares ,12 Apr 2022,-,-,07 Apr 2022,11 Apr 2022,-
539289,AURUM,Aurum PropTech Ltd,12 Apr 2022,Right Issue of Equity Shares ,14 Apr 2022,-,-,12 Apr 2022,12 Apr 2022,-
524156,TCMLMTD,TCM Ltd,26 Apr 2022,Right Issue of Equity Shares ,27 Apr 2022,-,-,22 Apr 2022,26 Apr 2022,-
535958,ESSENTIA,Integra Essentia Ltd,04 May 2022,Right Issue of Equity Shares ,05 May 2022,-,-,04 May 2022,04 May 2022,-
530557,NCLRESE,NCL Research & Financial Services Ltd,06 May 2022,Right Issue of Equity Shares ,09 May 2022,-,-,04 May 2022,06 May 2022,-
532707,DYNPRO,Dynemic Products Ltd,12 May 2022,Right Issue of Equity Shares ,13 May 2022,-,-,10 May 2022,11 May 2022,-
543267,DAVANGERE,Davangere Sugar Company Ltd,26 May 2022,Right Issue of Equity Shares ,27 May 2022,-,-,24 May 2022,26 May 2022,-
530201,KALLAM,Kallam Textiles Ltd,02 Jun 2022,Right Issue of Equity Shares ,03 Jun 2022,-,-,30 May 2022,02 Jun 2022,-
503893,ZSATYASL,Satyam Silk Mills Ltd,06 Jun 2022,Right Issue of Equity Shares ,06 Jun 2022,-,-,31 May 2022,06 Jun 2022,-
530461,SABOOSOD,Saboo Sodium Chloro Ltd,15 Jun 2022,Right Issue of Equity Shares ,16 Jun 2022,-,-,13 Jun 2022,15 Jun 2022,-
509053,BANASFN,Banas Finance Ltd,23 Jun 2022,Right Issue of Equity Shares ,24 Jun 2022,-,-,21 Jun 2022,23 Jun 2022,-
505523,MAHACORP,Maharashtra Corporation Ltd,08 Jul 2022,Right Issue of Equity Shares ,08 Jul 2022,-,-,04 Jul 2022,08 Jul 2022,-
531739,GENNEX,Gennex Laboratories Ltd,21 Jul 2022,Right Issue of Equity Shares ,22 Jul 2022,-,-,19 Jul 2022,21 Jul 2022,-
539006,PTCIL,PTC Industries Ltd,21 Jul 2022,Right Issue of Equity Shares ,22 Jul 2022,-,-,18 Jul 2022,21 Jul 2022,-
523558,SWISSMLTRY,Swiss Military Consumer Goods Ltd,21 Jul 2022,Right Issue of Equity Shares ,23 Jul 2022,-,-,18 Jul 2022,21 Jul 2022,-
504918,SANDUMA,Sandur Manganese & Iron Ores Ltd,26 Jul 2022,Right Issue of Equity Shares ,27 Jul 2022,-,-,22 Jul 2022,26 Jul 2022,-
531357,MERCURYEV,Mercury Ev-Tech Ltd,04 Aug 2022,Right Issue of Equity Shares ,04 Aug 2022,-,-,29 Jul 2022,04 Aug 2022,-
541865,ASRL,Add-Shop ERetail Ltd,05 Aug 2022,Right Issue of Equity Shares ,08 Aug 2022,-,-,01 Aug 2022,05 Aug 2022,-
